price,Sales,Discount,Profit
420.98,13064.06,0.01,5979.56
140.98,4771.89,0.05,-427.99
3502.14,3360.3,0.05,-7961.43
35.99,306.663,0.07,-17.41
810.98,21320.58,0.09,5381.02
5.28,32.5,0.03,-16.67
2.08,11.25,0.08,-4.96
5.98,127.51,0.07,26.74
60.65,2004.22,0.08,338.91
5.98,125.79,0.02,28.53
400.97,14591.44,0.07,5475.8
9.68,375.52,0.09,131.7
3.78,63.84,0.03,23.52
70.89,3327.84,0.06,-3033.57
34.76,1141.9,0.02,175.32
65.99,1912.9845,0.06,288.09
195.99,4170.865,0,1030.51
320.98,3427.31,0.1,124.36
3.28,36.26,0.08,-28.37
20.99,893.1375,0,11
16.48,269.2,0.02,69.61
3.38,87.33,0.08,13.82
212.6,1494.27,0.05,-248.78
19.98,473.03,0.09,26.27
9.77,126.68,0.05,7
33.29,1711.79,0.01,812.32
37.94,793.85,0.01,308.53
8.6,203.91,0.02,-35.44
5.18,38.37,0.1,-29
44.01,46.94,0.06,-26.54
4.06,89.96,0.07,-115.21
1.26,12.95,0.1,-6.78
22.84,930.84,0.05,-122.12
6.48,57.22,0.07,-27.72
4.84,162,0.01,45.84
85.99,3410.1575,0.1,1137.91
36.65,1676.25,0.04,-458.33
21.98,29.99,0.07,-8.88
11.29,373.13,0.05,-35.26
4.98,99.55,0.03,-60.9
161.55,8230.77,0.05,1577.02
15.67,80.56,0.03,12.5
550.98,20701.928,0.08,3918.54
4.91,20.19,0.03,1.3
1.82,74.99,0.08,-8.95
1.98,81.97,0.05,-148.8
46.89,1756.27,0.09,649.05
6.64,345.58,0.05,-38.04
17.24,273.36,0.04,32.25
218.75,3240.728,0.07,-691.31
209.37,8058.96,0.08,-1621.38
9.11,172.54,0.08,44.23
178.47,5290.57,0.08,1389.18
165.2,7685.62,0.02,1952.15
140.98,2277.67,0,-173.96
130.98,3308.28,0.08,-581.59
7.64,370.6,0.03,160.72
90.24,4072.01,0.01,1675.98
2.94,41.37,0.05,1.82
3.85,71.22,0.04,20.43
19.23,863.26,0.09,229.6
4.98,238.79,0.04,-83.78
2.94,148.26,0.04,49.04
4.98,66.83,0,23.16
5.81,255.7,0,-35.74
2.52,47.12,0.01,-47.01
90.98,4480.89,0.02,195.04
348.21,2651.21,0.09,-93.85
4.91,106.2,0,48.76
11.66,411.75,0.05,-182.87
2.88,3.41,0.06,-1.78
2.78,122.99,0,21.48
2550.14,14734.71,0.1,-3798.01
7.1,264.92,0.05,-97.06
4.37,194.2,0,-139.13
500.98,16451.33,0.01,5325.14
12.58,485.97,0.02,48.6
7.7,109.71,0.1,-20.95
60.98,391.12,0.06,-166.96
13.48,448.1,0.1,-15.07
18.97,34.09,0.05,-19.9
155.99,5144.8715,0.09,1435.83
22.38,783.48,0.01,-73.4
100.98,4394.78,0.08,-335.77
30.97,1501.8,0.02,112.78
110.98,4846.68,0.04,820.94
4.98,32.69,0,-24.43
1.81,38.88,0.09,-18.57
8.56,286.26,0.01,8.34
12.28,196.98,0.04,-5.76
65.99,1756.695,0.1,164.97
212.6,1884.208,0.04,-776.72
55.99,93.3385,0.1,-300.39
3.08,3.85,0.08,-1.36
65.99,547.0005,0.08,-97.2
130.98,2379.15,0.06,-261.77
35.41,1734.4,0.02,749.16
42.76,1128.03,0.01,256.3
320.98,6767.43,0.05,803.48
22.98,367.09,0.04,74.2
5.68,139.66,0.02,46.69
40.99,509.49,0.07,-51.18
20.95,739.07,0.1,-71.55
9.11,38.58,0.02,-2.82
9.49,25.07,0.04,-27.67
4.89,181.95,0.03,-132.26
10.98,287.43,0.01,37.9
10.91,238.06,0.05,56.43
3.14,103.92,0.08,-52.76
4.98,136.16,0.07,58.1
270.97,5062.18,0.06,842.83
21.38,913.99,0.08,-57.75
22.98,321.21,0.04,53.44
18.84,952.21,0.05,403.83
11.58,436.67,0.06,51.91
5.08,146.72,0.06,18.26
4.06,74.83,0.08,-83.71
7.35,124.71,0.01,-30.04
65.99,1553.868,0.04,322.51
2.78,43.65,0.05,-3.67
115.99,2478.481,0.09,249.1
48.04,1427.14,0.02,605.92
10.64,419.95,0.02,-39.1
14.48,344.25,0.1,23.96
5.84,64.77,0.09,14.46
35.51,292.38,0.05,6.11
8.34,191.79,0.1,-6.34
8.04,290.01,0.03,-160.28
2550.14,4692.26,0.08,-7373.13
13.9,576.58,0.04,-81.55
65.99,994.4745,0.05,0.71
12.58,633.91,0,141.17
1.6,61.94,0.1,-17.78
10.98,57.82,0.08,0.85
11.97,544.89,0.09,-115.66
18.97,122.09,0.04,-15.2
2.88,150.06,0.02,30.97
10.98,95.09,0.09,-13.53
110.99,995.724,0.05,-117.61
6.48,102.99,0.1,-102.17
85.99,1429.088,0.06,500.05
18.7,246.06,0.08,52.33
1.68,41.87,0.05,-25.52
180.98,5217.79,0.09,209.54
376.13,16886.76,0.02,483.95
5.89,11.7,0,-8.06
236.97,6686.344,0,1192.04
4.28,158.62,0.05,-104.57
30.56,176.58,0.1,28.34
73.98,1121.84,0,-173.66
5.28,206.47,0.08,-107.2
5.28,34.29,0.05,-6.82
832.81,23516.31,0.09,1094.74
1.68,78.2,0.09,-4.56
65.99,1947.4265,0.03,473.27
80.98,842.19,0,157.45
40.99,2052.83,0.02,395.85
17.48,620.45,0.09,171.94
4.98,167.5,0.04,-84.42
4.91,158.79,0.02,74.14
6.68,79.06,0.1,-47
4.28,140.63,0.09,-111.87
125.99,4872.6675,0.09,851.31
41.94,515.23,0.1,171.4
1.98,41.65,0.06,-13.86
7.68,178.92,0.09,-56.11
68.81,1351.43,0.08,-550.43
21.38,357.91,0.04,-52.12
30.93,351.12,0.09,202.63
40.98,1803.12,0,544.93
4.24,110.14,0.05,-89.22
16.98,453.89,0.1,-75.06
7.59,275.11,0.06,17.15
2.98,102.34,0.01,-30.39
65.99,934.9405,0.08,47.1
7.31,21.55,0.09,-2.87
7.28,266.16,0.03,90.91
11.58,39.49,0.1,-12.99
30.56,1317.34,0.03,555.93
7.1,320.57,0.1,-114.2
119.99,2013.8,0.01,-98.43
420.98,2168.05,0,416.02
6.48,303.07,0.02,-238.45
36.55,1661.8,0.07,202.68
180.98,2020.58,0.01,-45.02
48.04,1533.46,0,730.44
400.98,5989.048,0.09,541.01
1.74,69.26,0.07,-113.86
100.98,2896.99,0.01,36.94
31.74,250.29,0.1,-9.31
37.94,251.59,0.09,39.23
6.68,158.91,0.06,-38.57
11.34,171.57,0.04,12.5
65.99,2170.305,0.1,264.32
8.6,224.34,0.02,-11.95
5.58,262.13,0,-60.91
7.28,173.12,0.1,-166.41
193.17,9261.24,0,1646.43
12.64,28.98,0.06,-18.39
3.71,51.56,0.09,-1.06
15.98,437.77,0.01,-125.8
12.28,514.86,0.08,-10.84
30.98,356.27,0.1,84.53
115.99,4509.3775,0.01,1426.26
115.99,1813.04,0.01,-164.4
105.49,4530.96,0.07,-993.35
100.98,3116.47,0.1,-1578.26
6.68,12.41,0.01,-9.08
40.89,1324.09,0.01,94.96
14.48,278.68,0.06,8.9
35.99,717.468,0.01,316.48
880.98,11764.25,0.04,2322.44
5.47,25.17,0.09,5.88
6.48,208.47,0.01,-125.6
5.44,45.91,0.01,-35.54
549.99,22319.58,0.02,-734.31
22.01,330.24,0.03,8.48
34.76,520.65,0.09,30.63
5.38,181.17,0.06,-59.88
7.35,13.16,0.03,-10.29
15.57,107.88,0.02,25.59
20.89,623.02,0.02,-255.66
22.38,729.83,0.07,-135.1
29.99,1083.19,0.03,214.61
8.5,255.74,0.07,37.09
155.99,2592.432,0.06,428.47
25.38,313.43,0.02,104.03
21.38,390.11,0.02,-19.92
8.75,342.97,0.09,-131.63
2.52,9.4,0.04,-7.6
7.7,79.68,0.06,18.24
125.99,786.675,0.01,-315.03
5.34,212.57,0.09,9.49
140.98,1469.48,0.07,-263.65
205.99,4279.24,0.06,890.18
280.98,2665.64,0.1,-107.49
230.98,10307.01,0,3025.59
20.98,44.45,0.01,-17.46
1.74,46.36,0.05,-56.73
2.88,29.79,0.01,3.76
442.14,19100.45,0,6839.95
8.12,371.95,0.07,-87.4
350.99,4080.3,0.05,593.79
8.74,260.79,0,111.4
1.98,90.35,0.02,-16.72
152.48,316.52,0.03,-542.32
32.98,155.39,0.1,-127.7
5.68,135.23,0.1,-45.65
500.98,14357.85,0.02,3309.55
19.98,710.86,0.04,196.22
5.68,114.53,0.07,-39.23
205.99,7164.7435,0.07,1609.29
39.98,1400.1,0.03,88.68
35.77,1325.06,0.06,-180.23
4.54,101.13,0.02,-74.41
28.48,526.45,0.02,-108.14
240.98,8581.25,0,1464.23
6.48,135.99,0.09,-129.24
3.98,43.23,0,-29.53
162.93,3353.54,0.07,1189.96
2.52,69.38,0.08,-70.73
2.18,78.51,0.09,-10.06
10.89,101.47,0.03,-18.64
4.76,130.49,0.07,47.09
18.97,861.41,0.01,128
15.99,361.98,0,-55.61
34.99,965.82,0.09,169.15
14.48,349.65,0.1,28.55
102.3,4814.12,0.03,855.14
14.42,359.65,0.01,-11.15
6.68,246.24,0.08,-118.9
9.11,78.67,0,14.1
155.99,4416.651,0.02,1020.41
35.99,1204.0845,0.04,341.96
5.08,181.39,0.1,-32.4
35.99,846.0815,0.02,-120.93
4.91,187.84,0,-95.05
5.34,240.6,0.04,3.45
55.99,236.878,0.06,-275.25
218.08,9312.52,0.01,3039.37
4.98,220.47,0.04,-135.16
205.99,7928.562,0.08,2229.48
55.5,715.8,0.06,-279.12
227.55,10941.23,0,1687.07
89.83,3749,0.08,-1032.13
18.97,878.75,0.07,70.46
49.99,877.81,0.02,-44.4
20.99,90.9415,0.05,-109.42
73.98,453.87,0.02,-217.69
80.98,2232.15,0.05,-746.44
279.48,7007.19,0.05,-274.95
65.99,460.5895,0.02,-171.2
28.48,813.41,0.09,284.65
90.24,4153.06,0.06,1499.41
17.98,157.63,0.06,-78.13
6.48,225.45,0.02,-193.39
95.99,2827.1425,0.01,713.88
14.34,215.52,0.02,75.83
1.14,10.46,0,-0.89
165.98,3982.21,0.03,1413.94
1.6,66.55,0.01,-15.13
8.85,167.53,0.05,-9.57
279.48,6995.56,0.07,-286.58
55.99,1415.148,0.02,-64.94
2036.48,6041.01,0.04,-4793
30.98,1234.36,0.04,-84.77
3502.14,10380.34,0.05,-8389.47
34.58,854.9,0.05,76.87
12.21,389.98,0.07,-14.98
5.28,109.29,0.08,-77.08
59.76,2257.88,0.01,474.98
10.98,348.92,0.06,28.47
1.48,72.18,0,11.83
6.48,172.04,0.05,-85.11
26.64,737.38,0.08,90.04
9.99,507.18,0,74.73
3.55,151.19,0.07,27.37
60.22,2180.23,0.05,660.25
4.98,123.75,0.09,55.42
80.98,3533.97,0.07,-1329.81
115.99,3821.4045,0,1256.97
40.98,1651.07,0.09,-100.49
6.48,326.1,0.04,-118.74
35.99,170.374,0.09,-67.13
194.3,2595.07,0.1,1217.19
21.66,801.98,0,-99.95
5.81,65.78,0.07,-17.42
3.52,10.48,0.04,-5.44
8.04,323.63,0.05,-205.49
10.94,157.49,0.02,62.54
599.99,10134.55,0.08,-597.21
40.97,1765.64,0.08,108.65
6.48,156.5,0.01,-49.6
18.94,157.51,0.01,46.48
2.98,97.78,0.09,-31.22
349.45,1199.336,0.01,224.8
48.92,1152.16,0,286.98
7.38,19.9,0.07,15.97
115.99,4072.8175,0.1,897.36
34.76,1438.33,0.08,163.38
20.99,625.9485,0.04,-87.02
1.98,12.49,0.08,-13.5
65.99,1653.607,0.02,294.97
19.98,248.76,0.1,35.09
259.71,10984.05,0.06,785.63
85.99,2447.1075,0,856.96
11.55,26.64,0.09,-13.88
4.98,88.19,0.03,-25.97
8.17,318.28,0.08,114.95
8.69,289.53,0.08,46.97
7.08,322.8,0.06,53.15
15.98,649.46,0.01,189.04
10.23,200.41,0.05,-23.65
17.67,708.83,0.08,35.08
276.2,1635.29,0.1,7.92
8.12,316.35,0.01,-52.18
5.78,194.09,0.03,-63.35
5.94,227.5,0.01,-256.52
125.99,2292.1015,0.02,398.36
8.46,206.34,0.04,-38.23
0.99,13.52,0.03,-27.66
4.77,20.25,0.1,-22.13
2.21,52.62,0.01,-4.64
6.48,214.19,0,-40.56
4.91,198.29,0.08,-134.41
499.99,6034.68,0.06,-517.08
4.71,228.31,0.03,8.89
2.89,98.46,0.01,41.54
55.99,569.636,0,-173.25
18.65,314.96,0.1,153.48
2.88,120.15,0,11.32
131.12,1058.82,0.02,211.73
6.48,92.07,0.09,-64.5
81.32,1811.55,0.09,512.69
3.71,49.08,0.06,-0.31
6.48,236.19,0.06,-76.92
18.97,854.14,0.01,94
31.98,159.5,0.09,-57.98
8.01,33.44,0.1,-6.88
306.14,6776.92,0,1395.02
48.58,1640.9,0.02,-1348.06
39.48,1235.87,0.07,269.27
4.71,46.34,0.05,-7.76
95.95,2415.38,0.08,-1131.6
5.98,231.26,0.07,32.83
39.98,987.17,0.01,51.59
420.98,10094.43,0.03,4451.01
5.34,179.45,0.07,-116.35
160.98,7987.43,0.03,1304.9
65.99,2455.276,0.04,693.06
65.99,2443.342,0.01,590.32
11.33,112.12,0.01,-8.45
3.36,49.58,0.1,-47.02
122.99,1939.65,0.05,-885.73
14.98,465.52,0.02,65.35
4.13,19.47,0.06,-14.29
19.98,28.96,0.06,-27.07
31.74,1133.96,0.02,185.09
65.99,2422.4405,0.03,568.18
140.99,1954.796,0.05,98.35
145.45,2312.96,0.09,43.03
18.94,538.27,0.02,225.2
122.99,3665.41,0.05,1236.36
1.14,20.95,0,2.81
7.64,286.81,0.07,110.05
35.99,1233.4775,0.01,453.8
5.78,214.03,0.02,-138.92
35.44,941.4,0.05,369.48
4.82,109.43,0.09,21.77
7.04,158.78,0.07,33.26
8.32,249.48,0.1,-73.83
300.97,6572.04,0.06,1579.34
70.89,1051.992,0.09,-1280.6
89.99,2711.14,0.01,-307.86
65.99,1829.8715,0.05,367.46
5.28,231.21,0,-179.96
14.27,28.75,0.09,-14.35
6783.02,19014.24,0.06,-10263.66
8.14,385.05,0,56.75
1.26,46.44,0.06,-16.3
218.08,4252.89,0.06,969.42
145.45,5740.32,0.03,1285.74
11.97,548.3,0.09,-47.92
33.29,946.27,0.06,66.38
8.37,396.78,0.09,-321.21
58.14,769.17,0,-212.01
449.99,7370.84,0.09,999.87
14.27,388.71,0.01,36.43
31.74,1515,0.08,219.04
73.98,3413.69,0.06,175.24
85.99,2939.6825,0.02,192.06
22.98,1103.73,0,189.28
2.88,86.1,0.06,32.7
12.44,298.11,0.08,-60.79
27.48,87.21,0.02,-96.54
10.06,50.19,0.08,0.15
15.01,762.2,0.07,16.57
8.56,235.45,0.06,-8.82
3.28,132.79,0.05,-100.24
6.98,232.85,0.03,-262.62
23.99,893.29,0.08,256.16
240.98,6483.26,0.09,341.98
125.99,1446.207,0.02,29.56
83.98,2048.78,0.05,994.68
2.61,104.33,0,39.91
122.99,3390.51,0.05,1169.71
1.14,44.85,0.02,-0.49
55.98,1581.23,0.03,760.79
2.21,19.2,0.1,-6.84
320.64,6481.048,0.05,1760.11
140.81,5526.16,0.03,1263.98
6.48,236.89,0.04,-86.3
2.08,68.42,0.05,-57.97
155.99,4408.6695,0.05,1140.67
5.28,146.68,0.08,-8.33
19.99,577.89,0.06,-53.89
264.98,9920.85,0,2685.19
320.98,7484.31,0.06,1278.45
99.99,733.36,0.02,-270.48
5.78,198.1,0.09,-66.93
11.66,91.43,0,-42.98
81.94,704.77,0.01,-298.9
21.66,1101.76,0.07,-204.22
55.5,215.24,0.04,49.76
65.99,654.874,0.1,-82.06
178.47,5875.66,0.02,1856.12
15.31,570.14,0.03,-90.72
18.94,825.63,0.03,379.74
11.58,180.39,0.04,-8.11
6.48,102.04,0.05,-47.67
53.98,1617.88,0,271.9
140.98,3969.43,0.1,-796.51
205.99,2882.707,0.02,303.23
8.69,356.28,0.07,65.76
48.91,54.22,0.02,-19.09
101.41,431.11,0.07,-244.33
85.99,3231.564,0.03,1166.09
217.85,6230.68,0.09,835.46
209.37,1391.816,0.05,-344.82
35.89,1323.31,0.05,146.64
199.99,7325.63,0.04,1899.23
100.97,3439.39,0.05,1057.62
4.84,10.48,0.02,-5.65
4.54,109.52,0.09,-73.35
6.48,210.94,0.08,-94.59
20.98,192.02,0.09,-293.74
70.71,2650.77,0.08,-824.43
58.14,1134.2,0.08,-351.51
80.97,1900.47,0,202.73
6.48,205.52,0.09,-118.55
212.6,545.88,0.05,-95.04
89.99,4042.96,0.05,-699.72
46.89,1262.75,0.07,422.23
5.8,243.37,0.01,-106.42
51.98,730.33,0.1,110.77
5.85,54.79,0.05,-6.82
152.48,7319.85,0.03,611.43
24.98,707.44,0.01,-50.27
73.98,1146.41,0,-88.61
18.97,80.29,0.03,-6.57
85.99,2628.9225,0.03,832.19
7.77,139,0.05,-96.33
14.42,430.13,0.02,2.33
110.98,4917.69,0.02,126.31
12.53,416.8,0.01,223.38
123.38,2101.59,0.01,554.91
7.7,251.51,0.06,-9.78
1.88,3.2,0.09,-3.16
20.27,424.13,0.06,57.17
9.93,69.4,0.09,12.02
424.21,10692.97,0.05,-410.39
42.98,1637.78,0.08,461.65
8.04,193.84,0.07,-117.1
35.99,1463.105,0.06,446.99
25.98,1085.4,0.02,262.32
6.24,123.67,0.03,-34.17
7.28,355.55,0.03,-166.74
4.98,44.99,0.06,-40.43
5.08,166.17,0.01,-22.74
26.48,1286.87,0.05,384.38
5,202.11,0.08,-17.49
12.99,630.99,0.07,-114.64
4.24,103.5,0.06,-73.07
6783.02,19707.2,0.04,-12558
12.98,135.77,0.05,0.53
13.48,447.25,0.08,-15.92
55.48,1387.29,0.03,405.64
6.68,167.66,0.01,-15.48
280.98,1424.95,0.09,-517.83
10.98,321.5,0.03,20.31
22.99,827.83,0.09,-57.73
5.98,101.14,0,-32.62
4.98,139.08,0.1,-120.04
7.64,75.28,0,-17.22
30.53,517.98,0.05,-85.32
105.29,4680.89,0.07,693.01
65.99,2414.9945,0.01,624.71
120.98,883.23,0.09,-404.36
20.97,917.25,0.01,-103.75
20.99,760.801,0.1,348.59
70.97,849.51,0.05,163.1
5.34,189.49,0.09,-13.71
15.98,714.46,0.07,-268.65
11.33,434.73,0.03,-12.2
10.01,81.56,0.08,-7.23
51.98,2088.5,0.08,675.07
64.98,2126.72,0.05,150.04
138.75,3753.72,0.05,-556.25
2.84,26.09,0.08,-1.76
28.15,1406.49,0.02,332.52
12.98,587.71,0.09,26.28
20.99,650.1395,0,22.57
14.45,572.74,0,53.31
9.11,446.06,0.01,161.32
20.89,744,0.04,215.8
35.99,388.8665,0.01,103.05
120.98,3645.45,0.04,-765.5
8.5,279.43,0,48.47
95.43,515.22,0.03,-152.54
20.98,1078.98,0.02,-1637.52
9.71,211.42,0,-113.52
7.3,390.46,0.02,-171.17
2.47,113.43,0.02,24.27
15.28,772.42,0.02,299.33
85.99,221.4675,0,-302.23
5.94,211.86,0.01,-239.32
6.48,355.03,0,-33.31
6.48,260.13,0,-133.98
15.57,741.57,0.1,352.41
1.76,10.39,0.1,-3.24
880.98,14665.15,0.04,2860.31
13.4,324.97,0.07,113.98
15.99,451.52,0.01,-70.52
67.28,2753.07,0.07,551.34
21.98,938.37,0.02,251.17
15.99,737.25,0.08,-199.13
19.98,692.15,0.09,150.38
4.84,143.85,0.1,34.14
2.88,112.6,0.1,0.49
10.98,541.47,0.05,90.62
14.2,93.73,0.03,51.14
38.06,597.44,0.09,108.3
5.08,132.23,0.07,22.25
125.99,2403.137,0,377.62
125.99,5138.335,0.02,1422.2
7.99,223.499,0.06,-122.13
2.88,108.15,0.09,7.57
31.78,857.11,0.07,285.2
5.98,69.6,0,6.46
35.99,1279.505,0.1,384.2
4.98,191.14,0.06,82.65
8.09,216.95,0.08,-88.82
6.48,88.38,0.06,-64.95
4.82,182.86,0,-106.27
7.4,137.84,0.06,34.31
39.48,440.6,0.07,2.97
2.61,109.9,0.09,48.52
20.34,315.29,0,-361.82
7.68,320.42,0.03,-66.37
7.96,266.64,0.07,-36.76
6.24,306.77,0.03,-102.06
14.34,381.79,0.08,73.73
195.99,1529.3115,0.1,-491.26
5.81,270.32,0.06,-47.15
8.34,260.77,0.01,-8.75
155.99,2445.212,0.02,275.77
85.99,1032.0275,0.07,97.4
699.99,21046.74,0.04,5217.27
37.7,1384.34,0.1,562.31
14.48,362.76,0.09,19.36
4.98,28.39,0.05,3.84
130.98,6277.75,0.1,-592.43
19.98,360.24,0.08,-53.82
3.89,18.91,0,-16.35
88.84,685.7,0.01,350.94
115.99,1024.165,0.02,-105.7
11.34,201.72,0.05,-81.61
3.08,56.41,0.02,11.92
3.68,147.71,0,-30.25
43.98,1678.34,0.05,670.11
4.89,139.61,0.01,-92.04
55.99,2174.419,0.05,-211.7
2.78,65.91,0.01,0.76
15.42,72.72,0.06,-36.61
9.78,15,0.1,-13.74
9.27,138.95,0.04,9.63
155.99,5678.5525,0.01,1727.78
95.95,4475,0.02,-1523.77
5.98,168.2,0.08,-64.53
39.48,609.97,0,62.93
8.69,264.78,0.02,53.05
21.98,825.8,0.1,183.48
90.48,4273.95,0.05,1340.07
130.98,5264.48,0.03,-284.06
125.99,1873.349,0.02,194.21
500.98,24639.8,0.01,8614.79
29.14,921.3,0.09,353.16
10.35,512.33,0.01,250.66
65.99,1267.4605,0.05,128.79
500.98,16313.51,0.04,4860.73
11.58,337.38,0.04,-5.45
3.95,178.7,0.07,-164.92
50.98,2437.67,0.08,25.68
100.97,4648.52,0.1,1676.7
100.89,3537.84,0,-80.86
48.91,2221.2,0.01,-1127.22
232.58,9362.73,0,2766.29
3.08,125.33,0.06,58.5
28.99,1219.2485,0.01,132.79
5.58,148.12,0.08,-51.62
15.74,634.38,0.09,272.4
140.99,5196.19,0.1,2052.13
6.48,50.47,0.08,-31.7
85.29,4046.25,0.09,-1296.93
8.69,21.07,0,-10.43
22.98,430.41,0.08,-1.55
50.98,160.52,0.08,-69.66
14.89,243.52,0.01,-59.64
280.98,3849.8,0.04,192.2
5.85,235.15,0.03,12.7
150.98,4203.88,0.1,-865.88
7.1,221.05,0.02,-66.38
6.48,173.78,0.06,-96.26
1.88,41.18,0.07,-0.64
5.34,18.97,0.05,-7.79
15.42,744.64,0,31.93
3.81,128.12,0.08,-135.6
6.24,165.62,0.03,-64.72
4.86,214.23,0.01,-165.42
4.98,214.19,0.05,-66.06
65.99,2484.7455,0.1,657.48
7.28,329.03,0.1,-197.25
3.14,20.19,0.04,-13.44
146.05,7666.04,0.02,-1820.84
4.48,126.57,0.03,-752.13
70.98,1406.15,0.04,-379.1
37.7,1187.55,0,532.61
20.97,827.27,0.05,-170.87
8.34,59.99,0.1,-13.78
276.2,10656.26,0.06,3116.54
6.28,17.06,0.09,-5.2
4.13,91.15,0.03,-71.54
4.13,171.48,0.1,66.13
20.99,162.1545,0.08,-73.74
6.48,54.43,0.08,-31.63
2.78,124.94,0.1,-2.4
2.62,78.46,0.05,18.57
30.73,920,0.08,-45.07
14.56,104.2,0.05,-8.53
299.99,3563.88,0,285.95
50.98,2531.66,0.02,354.74
205.99,5382.3105,0,1419.05
6.48,199.11,0.01,-83.33
449.99,19224.92,0.1,6635.15
19.23,778.62,0,247.24
34.76,869.78,0.1,43.36
286.85,2503.008,0.1,-298.62
6.3,298.3,0.08,146.72
4.26,122.23,0.03,24.55
115.99,1289.127,0.06,-16.34
3.57,176.5,0.01,-119.35
37.76,1546.8,0.07,25.51
124.49,3457.56,0.02,-365.44
25.98,1124.3,0.1,-335.22
4.13,43.57,0.09,6.7
125.99,2610.894,0,516.19
6.75,110.15,0.02,13.91
243.98,3335.27,0.03,539.69
205.99,8374.132,0.06,2568.1
180.98,5149.06,0.03,605.44
1.86,73.36,0.09,-94.95
125.99,3630.146,0.04,951.68
105.98,2213.92,0.03,768.34
22.23,118.06,0.05,2.63
4.91,228.46,0.01,112.06
4,77.61,0.09,16.79
124.49,1137.62,0.05,-284.68
35.99,953.0455,0.02,298.47
29.1,1444.96,0.09,-6.34
110.99,941.6215,0.01,-186.67
2.61,95.71,0.04,32.81
449.99,21555.6,0.02,8965.83
8.74,347.84,0,-99.25
70.97,212.91,0,-65.15
37.94,1275.61,0.08,517.33
2036.48,5972.59,0.06,-4852.53
1.98,60.68,0.09,-115.71
35.99,1129.055,0.05,337.73
5.68,210.24,0,-31.67
550.98,1358.776,0.01,-163.2
22.24,372.09,0.04,98.28
65.99,1239.4445,0.07,165.5
5.98,116.22,0.01,26.89
8.95,292.75,0.08,93.33
96.45,1191.73,0.07,147.6
4.28,192.78,0.06,4.59
8.67,321.02,0.1,-11.88
2.16,42.29,0.06,-85.27
115.99,4091.152,0.05,1303.92
35.89,862.64,0.04,122.11
535.64,23775.56,0.03,7080.99
7.98,337.01,0.05,147.2
155.99,6093.242,0.09,1174.38
29.34,87.09,0.1,-42.73
4.76,196.1,0.07,71.65
5.8,11.08,0.09,-9.69
55.5,2438.7,0,-1413.18
11.34,299.11,0.05,40.03
85.99,268.7105,0.09,-337.66
880.98,28389.14,0.07,7132.18
24.92,142.3,0.03,-24.18
2.16,21.93,0.09,-37.79
808.49,26095.13,0.03,12606.81
6.48,75.58,0,-43.26
10.98,477.53,0.03,51.17
200.98,7789.63,0.08,1774.53
810.98,15703.82,0.06,3055.72
4.71,140.69,0.06,-14.54
449.99,5177.4,0.06,287.5
5.85,243.06,0.02,-1.57
7.4,141.96,0.05,38.43
5.98,239.4,0.07,-57.37
3.38,21.32,0.08,2.2
11.66,457.51,0.1,-183.75
42.8,589.78,0,225.26
45.99,159.256,0.03,-171.17
55.5,628.73,0.02,-181.87
15.51,385.81,0.01,7.35
6.48,271.34,0.05,-151.92
30.98,1488.86,0.03,-95.05
38.76,1050.16,0.04,265.09
8.33,344.57,0.04,37.41
125.99,4815.862,0.08,1316.79
68.81,1057.06,0.08,-403.74
100.98,2251.56,0.01,226.63
3.28,95.26,0.02,-89.06
150.98,1120.86,0.02,17.4
5.43,11.51,0.1,-5.16
179.29,6668.856,0.01,871.97
208.16,8407.08,0.04,629.4
125.99,2546.5235,0.09,210
7.68,341.39,0.03,-82.95
4.91,153.98,0.02,71.6
7.59,11.64,0.05,-10.73
3.28,79.04,0.05,-77.93
70.89,1457.712,0.03,-1565.89
4.98,9.7,0.02,-18.03
14.45,378.9,0.02,28.46
5.58,264.05,0.07,25.05
10.64,447.12,0.08,-14.27
34.99,1633.37,0.08,144.69
2.88,14.61,0.03,1.17
195.99,665.7625,0.03,-773.34
17.98,140.59,0.01,-35.88
4.24,157.99,0.03,-105.55
2.94,141.59,0.04,20.26
11.33,217.69,0.09,-11.66
2.52,95.43,0.06,-103.96
3.81,125.27,0.07,-105.83
400.97,10994.74,0.09,3612.58
7.98,135.38,0.05,-71.12
83.1,1313.64,0.05,284.84
115.99,4524.907,0.07,1464.87
6.48,283.18,0.03,-154.95
31.76,951.31,0.08,-1099.46
60.22,1458.83,0.05,392.76
70.98,1210.72,0.05,-382.43
4.98,93.26,0.05,-35.36
30.98,437.87,0.09,-111.94
54.2,2387.61,0.01,527.13
65.99,1921.1275,0.08,248.58
210.55,423.04,0.05,-270.7
125.99,2197.4115,0,305.96
10.23,366.84,0.08,-50.1
6783.02,21366.51,0,-11984.4
9.27,320.04,0.02,32.47
6.68,88.57,0.03,-28.25
5.78,73.97,0.1,-38.35
4.82,92.24,0.05,-60.58
6.48,31.14,0.08,-14.59
3.28,30.17,0.04,-22.84
55.99,1158.601,0.1,-155.3
42.98,1477.63,0.04,387.56
6.3,19.46,0.01,-2.01
6.47,148.8,0.04,52.08
30.98,1131.15,0.03,433.87
22.84,170.02,0.07,-56.1
9.85,452.28,0.09,-21
2.94,55.82,0.01,14.19
70.89,246.2,0.04,-184.16
5.68,55.66,0.09,8.82
37.94,119.9,0.03,-14.47
